C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,TURNSTILE_ID,NET_ENTRIES,NET_EXITS,BUSYNESS
N343,R019,00-00-08,08-26-13,04:00:00,REGULAR,7143361.0,1180353.0,2013-08-26 04:00:00,N343-R019-00-00-08,6.0,21.0,27.0
N343,R019,00-00-08,08-26-13,08:00:00,REGULAR,7143872.0,1180355.0,2013-08-26 08:00:00,N343-R019-00-00-08,511.0,2.0,513.0
N343,R019,00-00-08,08-26-13,12:00:00,REGULAR,7144276.0,1180366.0,2013-08-26 12:00:00,N343-R019-00-00-08,404.0,11.0,415.0
N343,R019,00-00-08,08-26-13,16:00:00,REGULAR,7144429.0,1180403.0,2013-08-26 16:00:00,N343-R019-00-00-08,153.0,37.0,190.0
N343,R019,00-00-08,08-26-13,20:00:00,REGULAR,7144569.0,1180477.0,2013-08-26 20:00:00,N343-R019-00-00-08,140.0,74.0,214.0
N343,R019,00-00-09,08-26-13,00:00:00,REGULAR,925124.0,50811.0,2013-08-26 00:00:00,N343-R019-00-00-09,63.0,11.0,74.0
N343,R019,00-00-09,08-26-13,04:00:00,REGULAR,925141.0,50820.0,2013-08-26 04:00:00,N343-R019-00-00-09,17.0,9.0,26.0
N343,R019,00-00-09,08-26-13,08:00:00,REGULAR,925810.0,50832.0,2013-08-26 08:00:00,N343-R019-00-00-09,669.0,12.0,681.0
N343,R019,00-00-09,08-26-13,12:00:00,REGULAR,926389.0,50840.0,2013-08-26 12:00:00,N343-R019-00-00-09,579.0,8.0,587.0
N343,R019,00-00-09,08-26-13,16:00:00,REGULAR,926628.0,50862.0,2013-08-26 16:00:00,N343-R019-00-00-09,239.0,22.0,261.0
N343,R019,00-00-09,08-26-13,20:00:00,REGULAR,926843.0,50905.0,2013-08-26 20:00:00,N343-R019-00-00-09,215.0,43.0,258.0
N343,R019,00-00-0A,08-26-13,00:00:00,REGULAR,1275586.0,28327.0,2013-08-26 00:00:00,N343-R019-00-00-0A,102.0,9.0,111.0
N343,R019,00-00-0A,08-26-13,04:00:00,REGULAR,1275610.0,28331.0,2013-08-26 04:00:00,N343-R019-00-00-0A,24.0,4.0,28.0
N343,R019,00-00-0A,08-26-13,08:00:00,REGULAR,1276484.0,28334.0,2013-08-26 08:00:00,N343-R019-00-00-0A,874.0,3.0,877.0
N343,R019,00-00-0A,08-26-13,12:00:00,REGULAR,1277151.0,28339.0,2013-08-26 12:00:00,N343-R019-00-00-0A,667.0,5.0,672.0
N343,R019,00-00-0A,08-26-13,16:00:00,REGULAR,1277475.0,28348.0,2013-08-26 16:00:00,N343-R019-00-00-0A,324.0,9.0,333.0
N343,R019,00-00-0A,08-26-13,20:00:00,REGULAR,1277741.0,28373.0,2013-08-26 20:00:00,N343-R019-00-00-0A,266.0,25.0,291.0
N343,R019,00-00-0B,08-26-13,00:00:00,REGULAR,16178581.0,185714.0,2013-08-26 00:00:00,N343-R019-00-00-0B,127.0,3.0,130.0
N343,R019,00-00-0B,08-26-13,04:00:00,REGULAR,16178615.0,185716.0,2013-08-26 04:00:00,N343-R019-00-00-0B,34.0,2.0,36.0
N343,R019,00-00-0B,08-26-13,08:00:00,REGULAR,16179554.0,185718.0,2013-08-26 08:00:00,N343-R019-00-00-0B,939.0,2.0,941.0
N343,R019,00-00-0B,08-26-13,12:00:00,REGULAR,16180337.0,185718.0,2013-08-26 12:00:00,N343-R019-00-00-0B,783.0,0.0,783.0
N343,R019,00-00-0B,08-26-13,16:00:00,REGULAR,16180760.0,185720.0,2013-08-26 16:00:00,N343-R019-00-00-0B,423.0,2.0,425.0
N343,R019,00-00-0B,08-26-13,20:00:00,REGULAR,16181121.0,185727.0,2013-08-26 20:00:00,N343-R019-00-00-0B,361.0,7.0,368.0
N343,R019,00-05-00,08-26-13,00:00:00,REGULAR,1533.0,0.0,2013-08-26 00:00:00,N343-R019-00-05-00,0.0,0.0,0.0
N343,R019,00-05-00,08-26-13,04:00:00,REGULAR,1533.0,0.0,2013-08-26 04:00:00,N343-R019-00-05-00,0.0,0.0,0.0
N343,R019,00-05-00,08-26-13,08:00:00,REGULAR,1533.0,0.0,2013-08-26 08:00:00,N343-R019-00-05-00,0.0,0.0,0.0
N343,R019,00-05-00,08-26-13,12:00:00,REGULAR,1533.0,0.0,2013-08-26 12:00:00,N343-R019-00-05-00,0.0,0.0,0.0
N343,R019,00-05-00,08-26-13,16:00:00,REGULAR,1534.0,0.0,2013-08-26 16:00:00,N343-R019-00-05-00,1.0,0.0,1.0
N343,R019,00-05-00,08-26-13,20:00:00,REGULAR,1535.0,0.0,2013-08-26 20:00:00,N343-R019-00-05-00,1.0,0.0,1.0
N343,R019,00-05-01,08-26-13,00:00:00,REGULAR,0.0,949.0,2013-08-26 00:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N343,R019,00-05-01,08-26-13,04:00:00,REGULAR,0.0,949.0,2013-08-26 04:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N343,R019,00-05-01,08-26-13,08:00:00,REGULAR,0.0,949.0,2013-08-26 08:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N343,R019,00-05-01,08-26-13,12:00:00,REGULAR,0.0,949.0,2013-08-26 12:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N343,R019,00-05-01,08-26-13,16:00:00,REGULAR,0.0,949.0,2013-08-26 16:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N343,R019,00-05-01,08-26-13,20:00:00,REGULAR,0.0,949.0,2013-08-26 20:00:00,N343-R019-00-05-01,0.0,0.0,0.0
N400A,R359,02-00-00,08-26-13,00:00:00,REGULAR,159834.0,722359.0,2013-08-26 00:00:00,N400A-R359-02-00-00,1.0,20.0,21.0
N400A,R359,02-00-00,08-26-13,04:00:00,REGULAR,159835.0,722362.0,2013-08-26 04:00:00,N400A-R359-02-00-00,1.0,3.0,4.0
N400A,R359,02-00-00,08-26-13,08:00:00,REGULAR,159837.0,722579.0,2013-08-26 08:00:00,N400A-R359-02-00-00,2.0,217.0,219.0
N400A,R359,02-00-00,08-26-13,12:00:00,REGULAR,159847.0,723024.0,2013-08-26 12:00:00,N400A-R359-02-00-00,10.0,445.0,455.0
N400A,R359,02-00-00,08-26-13,16:00:00,REGULAR,159871.0,723118.0,2013-08-26 16:00:00,N400A-R359-02-00-00,24.0,94.0,118.0
N400A,R359,02-00-00,08-26-13,20:00:00,REGULAR,160034.0,723190.0,2013-08-26 20:00:00,N400A-R359-02-00-00,163.0,72.0,235.0
N400A,R359,02-00-01,08-26-13,00:00:00,REGULAR,1107212.0,993307.0,2013-08-26 00:00:00,N400A-R359-02-00-01,6.0,2.0,8.0
N400A,R359,02-00-01,08-26-13,04:00:00,REGULAR,1107214.0,993309.0,2013-08-26 04:00:00,N400A-R359-02-00-01,2.0,2.0,4.0
N400A,R359,02-00-01,08-26-13,08:00:00,REGULAR,1107221.0,993364.0,2013-08-26 08:00:00,N400A-R359-02-00-01,7.0,55.0,62.0
N400A,R359,02-00-01,08-26-13,12:00:00,REGULAR,1107256.0,993483.0,2013-08-26 12:00:00,N400A-R359-02-00-01,35.0,119.0,154.0
N400A,R359,02-00-01,08-26-13,16:00:00,REGULAR,1107298.0,993509.0,2013-08-26 16:00:00,N400A-R359-02-00-01,42.0,26.0,68.0
N400A,R359,02-00-01,08-26-13,20:00:00,REGULAR,1107500.0,993525.0,2013-08-26 20:00:00,N400A-R359-02-00-01,202.0,16.0,218.0
N400A,R359,02-00-02,08-26-13,00:00:00,REGULAR,1534873.0,442299.0,2013-08-26 00:00:00,N400A-R359-02-00-02,10.0,1.0,11.0
N400A,R359,02-00-02,08-26-13,04:00:00,REGULAR,1534878.0,442300.0,2013-08-26 04:00:00,N400A-R359-02-00-02,5.0,1.0,6.0
N400A,R359,02-00-02,08-26-13,08:00:00,REGULAR,1534896.0,442314.0,2013-08-26 08:00:00,N400A-R359-02-00-02,18.0,14.0,32.0
N400A,R359,02-00-02,08-26-13,12:00:00,REGULAR,1534950.0,442361.0,2013-08-26 12:00:00,N400A-R359-02-00-02,54.0,47.0,101.0
N400A,R359,02-00-02,08-26-13,16:00:00,REGULAR,1534995.0,442380.0,2013-08-26 16:00:00,N400A-R359-02-00-02,45.0,19.0,64.0
N400A,R359,02-00-02,08-26-13,20:00:00,REGULAR,1535211.0,442390.0,2013-08-26 20:00:00,N400A-R359-02-00-02,216.0,10.0,226.0
N400A,R359,02-00-03,08-26-13,00:00:00,REGULAR,191555.0,31660.0,2013-08-26 00:00:00,N400A-R359-02-00-03,26.0,2.0,28.0
N400A,R359,02-00-03,08-26-13,04:00:00,REGULAR,191566.0,31661.0,2013-08-26 04:00:00,N400A-R359-02-00-03,11.0,1.0,12.0
N400A,R359,02-00-03,08-26-13,08:00:00,REGULAR,191573.0,31667.0,2013-08-26 08:00:00,N400A-R359-02-00-03,7.0,6.0,13.0
N400A,R359,02-00-03,08-26-13,12:00:00,REGULAR,191631.0,31695.0,2013-08-26 12:00:00,N400A-R359-02-00-03,58.0,28.0,86.0
N400A,R359,02-00-03,08-26-13,16:00:00,REGULAR,191691.0,31713.0,2013-08-26 16:00:00,N400A-R359-02-00-03,60.0,18.0,78.0
N400A,R359,02-00-03,08-26-13,20:00:00,REGULAR,191906.0,31725.0,2013-08-26 20:00:00,N400A-R359-02-00-03,215.0,12.0,227.0
N400A,R359,02-03-00,08-26-13,00:00:00,REGULAR,609005.0,218187.0,2013-08-26 00:00:00,N400A-R359-02-03-00,80.0,7.0,87.0
N400A,R359,02-03-00,08-26-13,04:00:00,REGULAR,609025.0,218190.0,2013-08-26 04:00:00,N400A-R359-02-03-00,20.0,3.0,23.0
N400A,R359,02-03-00,08-26-13,08:00:00,REGULAR,609080.0,218239.0,2013-08-26 08:00:00,N400A-R359-02-03-00,55.0,49.0,104.0
N400A,R359,02-03-00,08-26-13,12:00:00,REGULAR,609283.0,218461.0,2013-08-26 12:00:00,N400A-R359-02-03-00,203.0,222.0,425.0
N400A,R359,02-03-00,08-26-13,16:00:00,REGULAR,609487.0,218518.0,2013-08-26 16:00:00,N400A-R359-02-03-00,204.0,57.0,261.0
N400A,R359,02-03-00,08-26-13,20:00:00,REGULAR,610293.0,218572.0,2013-08-26 20:00:00,N400A-R359-02-03-00,806.0,54.0,860.0
N400A,R359,02-03-01,08-26-13,00:00:00,REGULAR,1102362.0,915673.0,2013-08-26 00:00:00,N400A-R359-02-03-01,85.0,16.0,101.0
N400A,R359,02-03-01,08-26-13,04:00:00,REGULAR,1102385.0,915679.0,2013-08-26 04:00:00,N400A-R359-02-03-01,23.0,6.0,29.0
N400A,R359,02-03-01,08-26-13,08:00:00,REGULAR,1102415.0,915794.0,2013-08-26 08:00:00,N400A-R359-02-03-01,30.0,115.0,145.0
N400A,R359,02-03-01,08-26-13,12:00:00,REGULAR,1102516.0,916256.0,2013-08-26 12:00:00,N400A-R359-02-03-01,101.0,462.0,563.0
N400A,R359,02-03-01,08-26-13,16:00:00,REGULAR,1102661.0,916358.0,2013-08-26 16:00:00,N400A-R359-02-03-01,145.0,102.0,247.0
N400A,R359,02-03-01,08-26-13,20:00:00,REGULAR,1103310.0,916443.0,2013-08-26 20:00:00,N400A-R359-02-03-01,649.0,85.0,734.0
N400A,R359,02-03-02,08-26-13,00:00:00,REGULAR,533275.0,1401615.0,2013-08-26 00:00:00,N400A-R359-02-03-02,52.0,34.0,86.0
N400A,R359,02-03-02,08-26-13,04:00:00,REGULAR,533292.0,1401622.0,2013-08-26 04:00:00,N400A-R359-02-03-02,17.0,7.0,24.0
N400A,R359,02-03-02,08-26-13,08:00:00,REGULAR,533324.0,1401978.0,2013-08-26 08:00:00,N400A-R359-02-03-02,32.0,356.0,388.0
N400A,R359,02-03-02,08-26-13,12:00:00,REGULAR,533398.0,1403165.0,2013-08-26 12:00:00,N400A-R359-02-03-02,74.0,1187.0,1261.0
N400A,R359,02-03-02,08-26-13,16:00:00,REGULAR,533510.0,1403467.0,2013-08-26 16:00:00,N400A-R359-02-03-02,112.0,302.0,414.0
N400A,R359,02-03-02,08-26-13,20:00:00,REGULAR,534020.0,1403664.0,2013-08-26 20:00:00,N400A-R359-02-03-02,510.0,197.0,707.0
N400A,R359,02-06-00,08-26-13,00:00:00,REGULAR,5665448.0,664054.0,2013-08-26 00:00:00,N400A-R359-02-06-00,30.0,0.0,30.0
N400A,R359,02-06-00,08-26-13,04:00:00,REGULAR,5665452.0,664054.0,2013-08-26 04:00:00,N400A-R359-02-06-00,4.0,0.0,4.0
N400A,R359,02-06-00,08-26-13,08:00:00,REGULAR,5665525.0,664054.0,2013-08-26 08:00:00,N400A-R359-02-06-00,73.0,0.0,73.0
N400A,R359,02-06-00,08-26-13,12:00:00,REGULAR,5665785.0,664073.0,2013-08-26 12:00:00,N400A-R359-02-06-00,260.0,19.0,279.0
N400A,R359,02-06-00,08-26-13,16:00:00,REGULAR,5666077.0,664083.0,2013-08-26 16:00:00,N400A-R359-02-06-00,292.0,10.0,302.0
N400A,R359,02-06-00,08-26-13,20:00:00,REGULAR,5666582.0,664085.0,2013-08-26 20:00:00,N400A-R359-02-06-00,505.0,2.0,507.0
N400A,R359,02-06-01,08-26-13,00:00:00,REGULAR,100871816.0,60330.0,2013-08-26 00:00:00,N400A-R359-02-06-01,32.0,10.0,42.0
N400A,R359,02-06-01,08-26-13,04:00:00,REGULAR,100871822.0,60331.0,2013-08-26 04:00:00,N400A-R359-02-06-01,6.0,1.0,7.0
N400A,R359,02-06-01,08-26-13,08:00:00,REGULAR,100871859.0,60376.0,2013-08-26 08:00:00,N400A-R359-02-06-01,37.0,45.0,82.0
N400A,R359,02-06-01,08-26-13,12:00:00,REGULAR,100872004.0,60503.0,2013-08-26 12:00:00,N400A-R359-02-06-01,145.0,127.0,272.0
N400A,R359,02-06-01,08-26-13,16:00:00,REGULAR,100872184.0,60552.0,2013-08-26 16:00:00,N400A-R359-02-06-01,180.0,49.0,229.0
N400A,R359,02-06-01,08-26-13,20:00:00,REGULAR,100872598.0,60597.0,2013-08-26 20:00:00,N400A-R359-02-06-01,414.0,45.0,459.0
N400A,R359,02-06-02,08-26-13,00:00:00,REGULAR,2719160.0,888806.0,2013-08-26 00:00:00,N400A-R359-02-06-02,13.0,0.0,13.0
N400A,R359,02-06-02,08-26-13,04:00:00,REGULAR,2719160.0,888806.0,2013-08-26 04:00:00,N400A-R359-02-06-02,0.0,0.0,0.0
N400A,R359,02-06-02,08-26-13,08:00:00,REGULAR,2719187.0,888845.0,2013-08-26 08:00:00,N400A-R359-02-06-02,27.0,39.0,66.0
N400A,R359,02-06-02,08-26-13,12:00:00,REGULAR,2719318.0,888967.0,2013-08-26 12:00:00,N400A-R359-02-06-02,131.0,122.0,253.0
N400A,R359,02-06-02,08-26-13,16:00:00,REGULAR,2719497.0,889010.0,2013-08-26 16:00:00,N400A-R359-02-06-02,179.0,43.0,222.0
N400A,R359,02-06-02,08-26-13,20:00:00,REGULAR,2719835.0,889038.0,2013-08-26 20:00:00,N400A-R359-02-06-02,338.0,28.0,366.0
N400A,R359,02-06-03,08-26-13,00:00:00,REGULAR,100677771.0,49919.0,2013-08-26 00:00:00,N400A-R359-02-06-03,15.0,319.0,334.0
N400A,R359,02-06-03,08-26-13,04:00:00,REGULAR,100677777.0,49984.0,2013-08-26 04:00:00,N400A-R359-02-06-03,6.0,65.0,71.0
N400A,R359,02-06-03,08-26-13,08:00:00,REGULAR,100677794.0,50036.0,2013-08-26 08:00:00,N400A-R359-02-06-03,17.0,52.0,69.0
N400A,R359,02-06-03,08-26-13,12:00:00,REGULAR,100677805.0,50095.0,2013-08-26 12:00:00,N400A-R359-02-06-03,11.0,59.0,70.0
N400A,R359,02-06-03,08-26-13,16:00:00,REGULAR,100677835.0,50145.0,2013-08-26 16:00:00,N400A-R359-02-06-03,30.0,50.0,80.0
N400A,R359,02-06-03,08-26-13,20:00:00,REGULAR,100677900.0,50214.0,2013-08-26 20:00:00,N400A-R359-02-06-03,65.0,69.0,134.0
N400A,R359,02-06-04,08-26-13,00:00:00,REGULAR,3820385.0,448116.0,2013-08-26 00:00:00,N400A-R359-02-06-04,8.0,108.0,116.0
N400A,R359,02-06-04,08-26-13,04:00:00,REGULAR,3820394.0,448152.0,2013-08-26 04:00:00,N400A-R359-02-06-04,9.0,36.0,45.0
N400A,R359,02-06-04,08-26-13,08:00:00,REGULAR,3820417.0,448178.0,2013-08-26 08:00:00,N400A-R359-02-06-04,10.0,0.0,10.0
N400A,R359,02-06-04,08-26-13,12:00:00,REGULAR,3820449.0,448221.0,2013-08-26 12:00:00,N400A-R359-02-06-04,10.0,20.0,30.0
N400A,R359,02-06-04,08-26-13,16:00:00,REGULAR,3820522.0,448287.0,2013-08-26 16:00:00,N400A-R359-02-06-04,6.0,3.0,9.0
N400A,R359,02-06-04,08-26-13,20:00:00,REGULAR,3820632.0,448315.0,2013-08-26 20:00:00,N400A-R359-02-06-04,4.0,0.0,4.0
N400A,R359,02-06-05,08-26-13,00:00:00,REGULAR,157.0,0.0,2013-08-26 00:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-05,08-26-13,04:00:00,REGULAR,157.0,0.0,2013-08-26 04:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-05,08-26-13,08:00:00,REGULAR,157.0,0.0,2013-08-26 08:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-05,08-26-13,12:00:00,REGULAR,157.0,0.0,2013-08-26 12:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-05,08-26-13,16:00:00,REGULAR,157.0,0.0,2013-08-26 16:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-05,08-26-13,20:00:00,REGULAR,157.0,0.0,2013-08-26 20:00:00,N400A-R359-02-06-05,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,00:00:00,REGULAR,0.0,126.0,2013-08-26 00:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,04:00:00,REGULAR,0.0,126.0,2013-08-26 04:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,08:00:00,REGULAR,0.0,126.0,2013-08-26 08:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,12:00:00,REGULAR,0.0,126.0,2013-08-26 12:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,16:00:00,REGULAR,0.0,126.0,2013-08-26 16:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N400A,R359,02-06-06,08-26-13,20:00:00,REGULAR,0.0,126.0,2013-08-26 20:00:00,N400A-R359-02-06-06,0.0,0.0,0.0
N401,R360,00-00-00,08-26-13,01:00:00,REGULAR,1801115.0,2243143.0,2013-08-26 01:00:00,N401-R360-00-00-00,0.0,0.0,0.0
N401,R360,00-00-00,08-26-13,05:00:00,REGULAR,1801119.0,2243148.0,2013-08-26 05:00:00,N401-R360-00-00-00,4.0,5.0,9.0
N401,R360,00-00-00,08-26-13,09:00:00,REGULAR,1801165.0,2243357.0,2013-08-26 09:00:00,N401-R360-00-00-00,46.0,209.0,255.0
N401,R360,00-00-00,08-26-13,13:00:00,REGULAR,1801207.0,2243450.0,2013-08-26 13:00:00,N401-R360-00-00-00,42.0,93.0,135.0
N401,R360,00-00-00,08-26-13,17:00:00,REGULAR,1801353.0,2243517.0,2013-08-26 17:00:00,N401-R360-00-00-00,146.0,67.0,213.0
N401,R360,00-00-00,08-26-13,21:00:00,REGULAR,1801513.0,2243610.0,2013-08-26 21:00:00,N401-R360-00-00-00,160.0,93.0,253.0
N401,R360,00-00-01,08-26-13,01:00:00,REGULAR,839728.0,983209.0,2013-08-26 01:00:00,N401-R360-00-00-01,0.0,0.0,0.0
N401,R360,00-00-01,08-26-13,05:00:00,REGULAR,839730.0,983214.0,2013-08-26 05:00:00,N401-R360-00-00-01,2.0,5.0,7.0
N401,R360,00-00-01,08-26-13,09:00:00,REGULAR,839762.0,983382.0,2013-08-26 09:00:00,N401-R360-00-00-01,32.0,168.0,200.0
N401,R360,00-00-01,08-26-13,13:00:00,REGULAR,839793.0,983459.0,2013-08-26 13:00:00,N401-R360-00-00-01,31.0,77.0,108.0
N401,R360,00-00-01,08-26-13,17:00:00,REGULAR,839884.0,983519.0,2013-08-26 17:00:00,N401-R360-00-00-01,91.0,60.0,151.0
N401,R360,00-00-01,08-26-13,21:00:00,REGULAR,840003.0,983595.0,2013-08-26 21:00:00,N401-R360-00-00-01,119.0,76.0,195.0
N401,R360,00-00-02,08-26-13,01:00:00,REGULAR,1809951.0,1828144.0,2013-08-26 01:00:00,N401-R360-00-00-02,0.0,0.0,0.0
N401,R360,00-00-02,08-26-13,05:00:00,REGULAR,1809955.0,1828144.0,2013-08-26 05:00:00,N401-R360-00-00-02,4.0,0.0,4.0
N401,R360,00-00-02,08-26-13,09:00:00,REGULAR,1810004.0,1828358.0,2013-08-26 09:00:00,N401-R360-00-00-02,49.0,214.0,263.0
N401,R360,00-00-02,08-26-13,13:00:00,REGULAR,1810067.0,1828470.0,2013-08-26 13:00:00,N401-R360-00-00-02,63.0,112.0,175.0
N401,R360,00-00-02,08-26-13,17:00:00,REGULAR,1810223.0,1828529.0,2013-08-26 17:00:00,N401-R360-00-00-02,156.0,59.0,215.0
N401,R360,00-00-02,08-26-13,21:00:00,REGULAR,1810433.0,1828588.0,2013-08-26 21:00:00,N401-R360-00-00-02,210.0,59.0,269.0
N405,R239,00-00-00,08-26-13,00:00:00,REGULAR,933365.0,1559855.0,2013-08-26 00:00:00,N405-R239-00-00-00,0.0,0.0,0.0
N405,R239,00-00-00,08-26-13,04:00:00,REGULAR,933365.0,1559856.0,2013-08-26 04:00:00,N405-R239-00-00-00,0.0,1.0,1.0
N405,R239,00-00-00,08-26-13,08:00:00,REGULAR,933494.0,1560155.0,2013-08-26 08:00:00,N405-R239-00-00-00,129.0,299.0,428.0
N405,R239,00-00-00,08-26-13,12:00:00,REGULAR,933848.0,1560656.0,2013-08-26 12:00:00,N405-R239-00-00-00,354.0,501.0,855.0
N405,R239,00-00-00,08-26-13,16:00:00,REGULAR,934080.0,1561081.0,2013-08-26 16:00:00,N405-R239-00-00-00,232.0,425.0,657.0
N405,R239,00-00-00,08-26-13,20:00:00,REGULAR,934473.0,1561872.0,2013-08-26 20:00:00,N405-R239-00-00-00,393.0,791.0,1184.0
N405,R239,00-00-01,08-26-13,00:00:00,REGULAR,7164311.0,6849567.0,2013-08-26 00:00:00,N405-R239-00-00-01,0.0,0.0,0.0
N405,R239,00-00-01,08-26-13,04:00:00,REGULAR,7164311.0,6849569.0,2013-08-26 04:00:00,N405-R239-00-00-01,0.0,0.0,0.0
N405,R239,00-00-01,08-26-13,08:00:00,REGULAR,7164429.0,6849747.0,2013-08-26 08:00:00,N405-R239-00-00-01,118.0,178.0,296.0
N405,R239,00-00-01,08-26-13,12:00:00,REGULAR,7164793.0,6850060.0,2013-08-26 12:00:00,N405-R239-00-00-01,364.0,313.0,677.0
N405,R239,00-00-01,08-26-13,16:00:00,REGULAR,7165025.0,6850271.0,2013-08-26 16:00:00,N405-R239-00-00-01,232.0,211.0,443.0
N405,R239,00-00-01,08-26-13,20:00:00,REGULAR,7165375.0,6850743.0,2013-08-26 20:00:00,N405-R239-00-00-01,350.0,472.0,822.0
N405,R239,00-00-02,08-26-13,00:00:00,REGULAR,2060416.0,1174030.0,2013-08-26 00:00:00,N405-R239-00-00-02,0.0,0.0,0.0
N405,R239,00-00-02,08-26-13,04:00:00,REGULAR,2060416.0,1174030.0,2013-08-26 04:00:00,N405-R239-00-00-02,0.0,0.0,0.0
N405,R239,00-00-02,08-26-13,08:00:00,REGULAR,2060549.0,1174123.0,2013-08-26 08:00:00,N405-R239-00-00-02,133.0,93.0,226.0
N405,R239,00-00-02,08-26-13,12:00:00,REGULAR,2060929.0,1174259.0,2013-08-26 12:00:00,N405-R239-00-00-02,380.0,136.0,516.0
N405,R239,00-00-02,08-26-13,16:00:00,REGULAR,2061141.0,1174364.0,2013-08-26 16:00:00,N405-R239-00-00-02,212.0,105.0,317.0
N405,R239,00-00-02,08-26-13,20:00:00,REGULAR,2061485.0,1174617.0,2013-08-26 20:00:00,N405-R239-00-00-02,344.0,253.0,597.0
N405,R239,00-00-03,08-26-13,00:00:00,REGULAR,4038745.0,1847776.0,2013-08-26 00:00:00,N405-R239-00-00-03,0.0,0.0,0.0
N405,R239,00-00-03,08-26-13,04:00:00,REGULAR,4038745.0,1847776.0,2013-08-26 04:00:00,N405-R239-00-00-03,0.0,0.0,0.0
N405,R239,00-00-03,08-26-13,08:00:00,REGULAR,4038847.0,1847835.0,2013-08-26 08:00:00,N405-R239-00-00-03,102.0,59.0,161.0
N405,R239,00-00-03,08-26-13,12:00:00,REGULAR,4039078.0,1847901.0,2013-08-26 12:00:00,N405-R239-00-00-03,231.0,66.0,297.0
N405,R239,00-00-03,08-26-13,16:00:00,REGULAR,4039196.0,1847976.0,2013-08-26 16:00:00,N405-R239-00-00-03,118.0,75.0,193.0
N405,R239,00-00-03,08-26-13,20:00:00,REGULAR,4039427.0,1848108.0,2013-08-26 20:00:00,N405-R239-00-00-03,231.0,132.0,363.0
N405,R239,00-03-00,08-26-13,00:00:00,REGULAR,606.0,0.0,2013-08-26 00:00:00,N405-R239-00-03-00,0.0,0.0,0.0
N405,R239,00-03-00,08-26-13,04:00:00,REGULAR,607.0,0.0,2013-08-26 04:00:00,N405-R239-00-03-00,1.0,0.0,1.0
N405,R239,00-03-00,08-26-13,08:00:00,REGULAR,607.0,0.0,2013-08-26 08:00:00,N405-R239-00-03-00,0.0,0.0,0.0
N405,R239,00-03-00,08-26-13,12:00:00,REGULAR,607.0,0.0,2013-08-26 12:00:00,N405-R239-00-03-00,0.0,0.0,0.0
N405,R239,00-03-00,08-26-13,16:00:00,REGULAR,607.0,0.0,2013-08-26 16:00:00,N405-R239-00-03-00,0.0,0.0,0.0
N405,R239,00-03-00,08-26-13,20:00:00,REGULAR,607.0,0.0,2013-08-26 20:00:00,N405-R239-00-03-00,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,00:00:00,REGULAR,0.0,381.0,2013-08-26 00:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,04:00:00,REGULAR,0.0,381.0,2013-08-26 04:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,08:00:00,REGULAR,0.0,381.0,2013-08-26 08:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,12:00:00,REGULAR,0.0,381.0,2013-08-26 12:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,16:00:00,REGULAR,0.0,381.0,2013-08-26 16:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-03-01,08-26-13,20:00:00,REGULAR,0.0,381.0,2013-08-26 20:00:00,N405-R239-00-03-01,0.0,0.0,0.0
N405,R239,00-06-00,08-26-13,00:00:00,REGULAR,217580.0,73080.0,2013-08-26 00:00:00,N405-R239-00-06-00,0.0,3.0,3.0
N405,R239,00-06-00,08-26-13,04:00:00,REGULAR,217580.0,73081.0,2013-08-26 04:00:00,N405-R239-00-06-00,0.0,1.0,1.0
N405,R239,00-06-00,08-26-13,08:00:00,REGULAR,217842.0,73112.0,2013-08-26 08:00:00,N405-R239-00-06-00,262.0,31.0,293.0
N405,R239,00-06-00,08-26-13,12:00:00,REGULAR,218480.0,73186.0,2013-08-26 12:00:00,N405-R239-00-06-00,638.0,74.0,712.0
